locus_id	architecture_id	replicate	stratum	n_causal	n_credible_sets	cs_sizes_json	total_cs_snps	n_causal_captured	any_causal_captured	best_cs_size	causal_pip_max	causal_pip_mean	top_pip	mean_cs_purity	min_cs_purity	converged	error	min_p_EUR	min_p_AFR	min_p_AMR	min_p_EAS	min_p_CSA	min_p_MID	runtime_s
L0011	ncsl3_h2-0.001_rg1	1	medium	3	1	[1]	1	1	True	1.0	0.999477	0.333159	0.999477	1.0	1.0	True		3.35877e-10	6.62272e-07	4.52306e-06	0.0068074	0.00051358	0.000704434	21.0
L0011	ncsl3_h2-0.001_rg1	2	medium	3	2	[7, 65]	72	2	True	7.0	0.399156	0.13579840117	0.399156	0.860558	0.812285	True		7.85476e-05	1.24728e-06	0.000196325	0.0077404	1.54766e-06	0.000522853	14.64
L0011	ncsl3_h2-0.001_rg1	3	medium	3	1	[2]	2	1	True	2.0	0.837329	0.2791096666666666	0.837329	0.984623	0.984623	True		3.39768e-10	1.21715e-11	0.000628698	0.000418039	3.04388e-06	2.53039e-07	31.65
L0011	ncsl3_h2-0.001_rg1	4	medium	3	1	[1]	1	1	True	1.0	1.0	0.3333333333333333	1.0	1.0	1.0	True		8.46034e-07	1.05598e-05	0.000461248	0.00131179	6.19945e-05	6.23528e-08	34.87
L0011	ncsl3_h2-0.001_rg1	5	medium	3	2	[10, 34]	44	2	True	10.0	0.113941	0.0707503333744276	0.28714	0.9427005	0.919963	True		1.50315e-06	2.21062e-08	0.000192903	0.000449998	0.00100939	0.000288772	25.91
L0011	ncsl3_h2-0.001_rg1	6	medium	3	1	[5]	5	1	True	5.0	0.306412	0.1021373333333402	0.365491	0.993167	0.993167	True		8.72734e-09	0.000421027	0.000166728	1.85641e-05	0.00020119	0.000107643	24.01
L0011	ncsl3_h2-0.001_rg1	7	medium	3	1	[2]	2	1	True	2.0	0.934465	0.3114883333333333	0.934465	0.998219	0.998219	True		6.13699e-06	2.44126e-10	0.000303947	0.000819636	5.67222e-05	0.000321022	31.82
L0011	ncsl3_h2-0.001_rg1	8	medium	3	1	[12]	12	1	True	12.0	0.0659498	0.0219832666668185	0.184753	0.979575	0.979575	True		5.93518e-07	6.32818e-05	3.86792e-05	0.000630975	0.000150274	0.000137178	15.26
L0011	ncsl3_h2-0.001_rg1	9	medium	3	3	[1, 8, 11]	20	2	True	1.0	0.997805	0.5573166666666667	0.997805	0.9682456666666668	0.925838	True		8.45378e-08	4.54881e-16	0.000265748	0.003815	0.00173694	0.000185068	38.41
L0011	ncsl3_h2-0.005_rg1	0	medium	3	2	[5, 10]	15	2	True	5.0	0.211879	0.0982114666666666	0.472948	0.994082	0.993447	True		7.82571e-33	2.1877099999999998e-27	1.59668e-09	1.89828e-07	2.96489e-13	2.0494e-14	40.75
L0011	ncsl3_h2-0.005_rg1	1	medium	3	1	[1]	1	1	True	1.0	1.0	0.3333333333333333	1.0	1.0	1.0	True		9.2529e-42	5.5023100000000007e-76	1.00878e-16	9.38436e-08	7.51397e-20	2.35494e-35	37.61
L0011	ncsl3_h2-0.005_rg1	2	medium	3	3	[3, 3, 7]	13	3	True	3.0	0.345596	0.233785	0.487469	0.9949583333333334	0.989883	True		1.56329e-15	1.33514e-22	0.000480447	0.00219782	4.96628e-14	4.24942e-19	25.92
L0011	ncsl3_h2-0.005_rg1	3	medium	3	3	[5, 13, 23]	41	3	True	5.0	0.76011	0.3569602	0.76011	0.9902246666666666	0.982086	True		9.165829999999999e-21	1.36175e-16	4.62848e-11	0.00125835	1.48327e-14	5.31185e-25	50.59
L0011	ncsl3_h2-0.005_rg1	4	medium	3	1	[3]	3	1	True	3.0	0.627318	0.209106	0.627318	1.0	1.0	True		4.72818e-49	7.04941e-15	3.19585e-07	0.00292881	4.4934e-07	3.67502e-29	37.51
L0011	ncsl3_h2-0.005_rg1	5	medium	3	2	[1, 2]	3	2	True	1.0	1.0	0.6362213333333333	1.0	0.9993385	0.998677	True		2.13771e-37	9.10404e-36	5.37483e-14	0.00347228	2.65393e-19	8.729379999999999e-20	42.37
L0011	ncsl3_h2-0.005_rg1	6	medium	3	3	[1, 5, 6]	12	3	True	1.0	1.0	0.4927923333333333	1.0	0.9937446666666668	0.983526	True		5.5091e-11	9.07226e-74	4.42712e-06	0.0018019	3.20584e-09	4.92014e-05	17.63
L0011	ncsl3_h2-0.005_rg1	7	medium	3	2	[1, 8]	9	2	True	1.0	1.0	0.534922	1.0	0.9975385	0.995077	True		4.3747300000000005e-32	2.38605e-25	1.07533e-11	0.00489118	2.2574499999999997e-21	7.092220000000001e-23	23.51
L0011	ncsl3_h2-0.005_rg1	8	medium	3	2	[1, 2]	3	2	True	1.0	0.969873	0.5066343333333333	0.969873	0.9987165	0.997433	True		1.11889e-25	7.29827e-23	2.393e-12	0.00198071	1.23818e-13	4.26804e-17	58.27
L0011	ncsl3_h2-0.005_rg1	9	medium	3	2	[2, 11]	13	1	True	11.0	0.129226	0.0430753333983573	0.841768	0.997778	0.995767	True		3.90082e-35	7.928859999999999e-20	1.30749e-06	0.00105041	4.508400000000003e-19	7.09395e-17	38.47
L0012	ncsl1_h2-0.0005_rg1	0	high	1	1	[37]	37	1	True	37.0	0.0492263	0.0492263	0.091507	0.983408	0.983408	True		0.000696887	2.08904e-08	2.7621e-05	0.000686251	0.00055469	1.50681e-06	26.36
L0012	ncsl1_h2-0.0005_rg1	1	high	1	1	[2]	2	1	True	2.0	0.854973	0.854973	0.854973	0.996751	0.996751	True		2.93719e-05	4.25736e-07	0.00189466	3.3258e-05	4.05354e-05	0.0017012	25.81
L0012	ncsl1_h2-0.0005_rg1	2	high	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		3.78568e-06	8.06659e-07	0.00409521	0.00219691	0.000632691	5.92104e-06	13.43
L0012	ncsl1_h2-0.0005_rg1	3	high	1	1	[2]	2	1	True	2.0	0.742573	0.742573	0.742573	0.99756	0.99756	True		7.91208e-07	7.27787e-06	0.00034153	0.000779879	1.10977e-07	6.57987e-05	26.17
L0012	ncsl1_h2-0.0005_rg1	4	high	1	1	[65]	65	1	True	65.0	0.00486973	0.00486973	0.199616	0.758748	0.758748	True		3.74128e-10	1.43092e-06	0.00186725	0.00214131	0.00312318	0.00107823	16.13
L0012	ncsl1_h2-0.0005_rg1	5	high	1	1	[2]	2	1	True	2.0	0.782046	0.782046	0.782046	0.995203	0.995203	True		7.34705e-06	0.000277159	0.00410812	0.00145165	0.000224873	4.69351e-07	30.29
L0012	ncsl1_h2-0.0005_rg1	6	high	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		6.08612e-08	2.63827e-06	0.000547116	0.000599116	0.000221219	2.94528e-05	19.58
L0012	ncsl1_h2-0.0005_rg1	7	high	1	1	[1]	1	1	True	1.0	0.999959	0.999959	0.999959	1.0	1.0	True		0.00104742	3.41938e-11	0.00226237	0.00115545	0.00233408	2.5552e-07	50.36
L0012	ncsl1_h2-0.0005_rg1	8	high	1	1	[1]	1	1	True	1.0	0.983984	0.983984	0.983984	1.0	1.0	True		0.00212612	1.46599e-12	0.000132118	0.000819851	0.000379118	3.78317e-08	38.79
L0012	ncsl1_h2-0.0005_rg1	9	high	1	1	[40]	40	1	True	40.0	0.101462	0.101462	0.101462	0.861484	0.861484	True		8.17718e-07	0.000129815	0.00253021	0.00143399	0.00159634	3.38539e-05	24.07
L0012	ncsl1_h2-0.001_rg0.5	0	high	1	1	[5]	5	1	True	5.0	0.625838	0.625838	0.625838	0.993351	0.993351	True		1.95518e-12	9.85332e-16	0.0047099	0.000730042	0.00174125	2.17708e-05	11.24
L0012	ncsl1_h2-0.001_rg0.5	1	high	1	1	[5]	5	1	True	5.0	0.346682	0.346682	0.446593	0.994142	0.994142	True		3.39892e-08	3.65111e-11	0.00040242	0.00248691	0.000108765	2.93144e-09	17.12
L0012	ncsl1_h2-0.001_rg0.5	2	high	1	1	[1]	1	1	True	1.0	0.961	0.961	0.961	1.0	1.0	True		0.00588528	3.74272e-20	0.000306479	0.00504515	8.69663e-11	1.12154e-05	17.69
L0012	ncsl1_h2-0.001_rg0.5	3	high	1	1	[14]	14	1	True	14.0	0.105418	0.105418	0.147283	0.969749	0.969749	True		0.00419079	2.67138e-19	0.00483727	0.00236706	0.00238878	0.000857591	19.07
L0012	ncsl1_h2-0.001_rg0.5	4	high	1	1	[40]	40	1	True	40.0	0.356889	0.356889	0.356889	0.966144	0.966144	True		3.04564e-06	9.5254e-11	0.000672185	0.000688153	0.000150632	0.00205078	15.11
L0012	ncsl1_h2-0.001_rg0.5	5	high	1	1	[1]	1	1	True	1.0	0.998614	0.998614	0.998614	1.0	1.0	True		0.00315899	2.26262e-18	2.93346e-05	0.00129641	0.00274547	1.71203e-09	17.01
L0012	ncsl1_h2-0.001_rg0.5	6	high	1	1	[6]	6	1	True	6.0	0.0812823	0.0812823	0.262875	0.979985	0.979985	True		3.5727e-08	1.52988e-08	4.84771e-05	0.000874773	1.08421e-07	0.000760824	17.6
L0012	ncsl1_h2-0.001_rg0.5	7	high	1	1	[43]	43	1	True	43.0	0.0605356	0.0605356	0.162151	0.89975	0.89975	True		2.77362e-15	0.000584847	0.0131096	0.000338769	0.000212091	5.66318e-05	17.46
L0012	ncsl1_h2-0.001_rg0.5	8	high	1	1	[11]	11	1	True	11.0	0.703811	0.703811	0.703811	0.925639	0.925639	True		1.82384e-17	0.00335493	0.00203481	0.000525022	0.000809847	7.17899e-07	21.56
L0012	ncsl1_h2-0.001_rg0.5	9	high	1	1	[2]	2	1	True	2.0	0.848272	0.848272	0.848272	0.997543	0.997543	True		7.73975e-08	4.63683e-14	0.00179906	0.00317703	4.97949e-06	9.98321e-09	17.36
L0012	ncsl1_h2-0.001_rg0.7	0	high	1	1	[6]	6	1	True	6.0	0.629128	0.629128	0.629128	0.974407	0.974407	True		5.28279e-09	8.46198e-12	0.00120671	0.00623335	0.0027605	1.22832e-06	13.48
L0012	ncsl1_h2-0.001_rg0.7	1	high	1	1	[13]	13	1	True	13.0	0.0333594	0.0333594	0.146083	0.994418	0.994418	True		1.40886e-06	4.6032e-10	1.59437e-07	0.0018291	0.0011617	1.28218e-10	12.9
L0012	ncsl1_h2-0.001_rg0.7	2	high	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.000186629	1.65546e-10	0.00141754	0.00504811	0.000297741	2.4799e-13	19.65
L0012	ncsl1_h2-0.001_rg0.7	3	high	1	1	[7]	7	1	True	7.0	0.196796	0.196796	0.412122	0.98115	0.98115	True		7.71312e-05	1.92777e-05	3.25636e-06	0.00201225	7.53249e-11	0.000240381	23.48
L0012	ncsl1_h2-0.001_rg0.7	4	high	1	1	[15]	15	1	True	15.0	0.0266767	0.0266767	0.359664	0.985002	0.985002	True		4.49391e-15	3.49648e-18	0.00238402	0.000731825	0.00119674	2.08812e-05	25.77
L0012	ncsl1_h2-0.001_rg0.7	5	high	1	1	[36]	36	1	True	36.0	0.0315069	0.0315069	0.0782884	0.981276	0.981276	True		6.1093499999999994e-21	7.89576e-07	0.00059199	0.00213018	0.000326348	1.23746e-05	23.62
L0012	ncsl1_h2-0.001_rg0.7	6	high	1	1	[39]	39	1	True	39.0	0.0370523	0.0370523	0.0634187	0.997993	0.997993	True		0.000308404	1.80535e-07	2.19191e-09	0.0025711	0.000862977	8.7657e-15	13.08
L0012	ncsl1_h2-0.001_rg0.7	7	high	1	1	[10]	10	1	True	10.0	0.022842	0.022842	0.71935	1.0	1.0	True		1.24879e-10	6.39343e-05	9.18924e-06	0.000394103	8.0639e-07	0.000247994	17.3
L0012	ncsl1_h2-0.001_rg0.7	8	high	1	1	[1]	1	1	True	1.0	0.999999	0.999999	0.999999	1.0	1.0	True		3.41352e-09	1.19737e-06	0.0072433	0.00232629	2.87786e-07	0.000756512	16.99
L0012	ncsl1_h2-0.001_rg0.7	9	high	1	1	[2]	2	1	True	2.0	0.262943	0.262943	0.736872	0.999402	0.999402	True		0.000408297	1.45718e-14	7.21599e-08	7.09279e-05	0.00187652	6.91048e-12	28.73
L0012	ncsl1_h2-0.001_rg1	0	high	1	1	[2]	2	1	True	2.0	0.897144	0.897144	0.897144	0.968301	0.968301	True		4.44099e-08	1.499e-12	0.000259615	0.000287512	0.00255622	3.04016e-05	22.08
L0012	ncsl1_h2-0.001_rg1	1	high	1	1	[9]	9	1	True	9.0	0.246404	0.246404	0.246404	0.984997	0.984997	True		0.000267664	4.58067e-16	0.000123188	0.000217121	0.000222145	2.05538e-06	13.48
L0012	ncsl1_h2-0.001_rg1	2	high	1	1	[1]	1	1	True	1.0	0.999644	0.999644	0.999644	1.0	1.0	True		1.06926e-07	2.53936e-13	0.00125115	0.00132688	0.000629897	0.000175953	42.91
L0012	ncsl1_h2-0.001_rg1	3	high	1	1	[63]	63	1	True	63.0	0.0110553	0.0110553	0.104692	0.986936	0.986936	True		8.88866e-10	1.10262e-13	1.86506e-05	0.00334013	7.92428e-08	8.11098e-06	13.55
L0012	ncsl1_h2-0.001_rg1	4	high	1	1	[1]	1	1	True	1.0	0.999874	0.999874	0.999874	1.0	1.0	True		1.46045e-08	0.000383656	0.00038657	0.000681553	8.11607e-05	1.55899e-12	20.13
L0012	ncsl1_h2-0.001_rg1	5	high	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		3.34931e-05	1.7393e-05	0.00163239	0.00191069	9.57228e-05	1.70114e-07	13.51
L0012	ncsl1_h2-0.001_rg1	6	high	1	1	[1]	1	1	True	1.0	0.998219	0.998219	0.998219	1.0	1.0	True		0.000251869	5.6723e-14	0.000977856	0.00229338	0.00373034	1.17147e-05	64.93
L0012	ncsl1_h2-0.001_rg1	7	high	1	1	[9]	9	1	True	9.0	0.0834331	0.0834331	0.180257	0.998432	0.998432	True		1.8534e-10	3.16463e-10	0.00174461	0.00031268	1.84061e-06	8.93905e-06	17.49
L0012	ncsl1_h2-0.001_rg1	8	high	1	1	[3]	3	1	True	3.0	0.914054	0.914054	0.914054	0.967358	0.967358	True		0.00492071	1.05405e-22	0.00120529	0.00296441	6.39229e-07	0.000626141	23.98
L0012	ncsl1_h2-0.001_rg1	9	high	1	1	[17]	17	1	True	17.0	0.212942	0.212942	0.262495	0.981003	0.981003	True		8.53207e-10	3.62814e-12	1.67066e-05	1.0942e-06	2.89311e-05	2.2389e-11	24.03
L0012	ncsl1_h2-0.005_rg1	0	high	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.9129700000000002e-19	5.10042e-28	7.37242e-07	0.00181988	1.78161e-17	7.6788e-20	19.43
L0012	ncsl1_h2-0.005_rg1	1	high	1	2	[3, 5]	8	1	True	5.0	0.212529	0.212529	0.917398	0.7904815000000001	0.580963	True		3.66683e-60	3.86523e-16	3.03899e-06	0.00562244	9.85546e-29	3.424330000000001e-29	21.59
L0012	ncsl1_h2-0.005_rg1	2	high	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		2.00668e-42	2.35285e-62	8.56848e-10	1.57216e-06	8.885180000000001e-30	1.56427e-17	17.65
L0012	ncsl1_h2-0.005_rg1	3	high	1	2	[1, 6]	7	1	True	6.0	0.331078	0.331078	0.997661	0.9975015	0.995003	True		5.46261e-13	2.02241e-74	0.000630179	0.00199271	4.19319e-19	8.3854e-14	116.8
L0012	ncsl1_h2-0.005_rg1	4	high	1	1	[5]	5	1	True	5.0	0.259375	0.259375	0.484532	0.995906	0.995906	True		3.73218e-60	3.20122e-38	0.000169358	0.000482351	6.2078699999999995e-27	1.48253e-15	19.85
L0012	ncsl1_h2-0.005_rg1	5	high	1	1	[5]	5	1	True	5.0	0.617766	0.617766	0.617766	0.998843	0.998843	True		8.84022e-43	1.36383e-37	2.18381e-11	9.90386e-07	3.15604e-23	3.33089e-25	23.57
L0012	ncsl1_h2-0.005_rg1	6	high	1	1	[1]	1	1	True	1.0	0.98291	0.98291	0.98291	1.0	1.0	True		5.8132900000000004e-24	1.95085e-33	1.09703e-19	5.13977e-08	1.27463e-27	1.9108600000000002e-28	17.58
L0012	ncsl1_h2-0.005_rg1	7	high	1	2	[3, 8]	11	1	True	8.0	0.0299617	0.0299617	0.771771	0.8471995	0.708164	True		2.40695e-55	1.49591e-16	1.08309e-06	0.000137317	2.01094e-31	1.9795e-32	36.2
L0012	ncsl1_h2-0.005_rg1	8	high	1	1	[4]	4	1	True	4.0	0.50316	0.50316	0.50316	0.999692	0.999692	True		2.41864e-45	1.84675e-46	2.22834e-08	4.73084e-05	2.8233800000000004e-24	1.8399300000000002e-33	21.51
L0012	ncsl1_h2-0.005_rg1	9	high	1	1	[8]	8	1	True	8.0	0.0336887	0.0336887	0.534409	0.994664	0.994664	True		2.32488e-60	3.68057e-11	1.69198e-07	0.0023496	1.42456e-31	8.79706e-19	24.17
L0012	ncsl2_h2-0.0005_rg1	0	high	2	1	[27]	27	1	True	27.0	0.0355971	0.017798640025	0.118759	0.613147	0.613147	True		0.00224426	4.67063e-06	0.000160102	0.00200079	1.47596e-06	0.000487198	20.01
L0012	ncsl2_h2-0.0005_rg1	1	high	2	1	[5]	5	1	True	5.0	0.189049	0.09452450000017	0.438347	0.985375	0.985375	True		0.000127721	7.09566e-07	0.00334164	5.74973e-05	2.02285e-07	0.000218731	19.59
L0012	ncsl2_h2-0.0005_rg1	2	high	2	1	[1]	1	1	True	1.0	0.952382	0.4761910008404499	0.952382	1.0	1.0	True		2.00445e-09	4.10902e-05	0.00068484	0.012762	3.40609e-05	0.000116904	25.34
L0012	ncsl2_h2-0.0005_rg1	3	high	2	0	[]	0	0	False							False		0.00104949	1.44506e-05	2.14193e-05	0.000358616	0.00141815	3.56576e-05	17.18
L0012	ncsl2_h2-0.0005_rg1	4	high	2	2	[1, 13]	14	2	True	1.0	0.999999	0.5291833499999999	0.999999	0.977675	0.95535	True		4.01032e-07	7.19733e-10	4.84463e-05	0.00146029	0.000357811	9.59307e-05	37.92
L0012	ncsl2_h2-0.0005_rg1	5	high	2	1	[1]	1	1	True	1.0	0.995115	0.4975575004082554	0.995115	1.0	1.0	True		9.23848e-09	0.000485509	0.000717128	0.00313156	0.000679317	0.000105393	15.13
L0012	ncsl2_h2-0.0005_rg1	6	high	2	1	[1]	1	1	True	1.0	0.996346	0.4981732232545	0.996346	1.0	1.0	True		0.000722779	2.26265e-06	0.00240399	0.00118871	0.00355839	0.00268751	15.82
L0012	ncsl2_h2-0.0005_rg1	7	high	2	1	[20]	20	1	True	20.0	0.165351	0.082675500029993	0.165351	0.684684	0.684684	True		3.02975e-10	0.0011286	0.000148631	0.00307856	0.00145687	0.000225005	20.85
L0012	ncsl2_h2-0.0005_rg1	8	high	2	1	[12]	12	1	True	12.0	0.718485	0.3592425732685	0.718485	0.741607	0.741607	True		0.00198019	1.67646e-06	0.00384328	0.00260781	0.00065707	1.31055e-05	30.15
L0012	ncsl2_h2-0.0005_rg1	9	high	2	1	[20]	20	0	False		0.00589407	0.00344852	0.175715	0.980675	0.980675	True		0.000357791	5.75345e-09	0.000865905	0.000228669	0.000834044	0.000413189	17.62
L0012	ncsl2_h2-0.001_rg0.5	0	high	2	2	[8, 12]	20	2	True	8.0	0.18392	0.1220096	0.429515	0.9198085	0.857144	True		0.0101501	1.19958e-08	0.000259939	0.00192371	6.89881e-08	5.01363e-06	15.65
L0012	ncsl2_h2-0.001_rg0.5	1	high	2	1	[5]	5	1	True	5.0	0.0676812	0.0338406	0.589885	0.995487	0.995487	True		0.000412593	6.42899e-16	2.09629e-07	7.27439e-05	0.000113162	1.13724e-05	31.24
L0012	ncsl2_h2-0.001_rg0.5	2	high	2	1	[104]	104	1	True	104.0	0.00745101	0.0037255050002876	0.0446308	0.875138	0.875138	True		0.000994504	1.77686e-05	0.000919255	0.000966436	1.91082e-06	0.000873965	21.11
L0012	ncsl2_h2-0.001_rg0.5	3	high	2	1	[10]	10	1	True	10.0	0.113087	0.0565435	0.196405	0.996021	0.996021	True		2.16015e-10	2.478070000000001e-18	0.00107687	9.45553e-05	0.000370858	0.000185187	27.11
L0012	ncsl2_h2-0.001_rg0.5	4	high	2	1	[9]	9	1	True	9.0	0.112446	0.056223	0.550314	0.979609	0.979609	True		5.59774e-10	0.000144688	1.71492e-06	0.00465245	0.000446809	9.19701e-06	19.03
L0012	ncsl2_h2-0.001_rg0.5	5	high	2	1	[65]	65	2	True	65.0	0.0136062	0.0132979	0.0243332	0.983379	0.983379	True		7.73053e-09	1.00337e-16	0.00190095	0.00382499	9.70179e-09	0.00287514	17.94
L0012	ncsl2_h2-0.001_rg0.5	6	high	2	1	[1]	1	1	True	1.0	0.999668	0.4998709379	0.999668	1.0	1.0	True		1.23382e-05	0.00299785	9.61485e-05	0.000472556	4.85784e-07	0.000172024	13.25
L0012	ncsl2_h2-0.001_rg0.5	7	high	2	1	[2]	2	1	True	2.0	0.405138	0.202569	0.594804	0.995621	0.995621	True		6.95328e-06	1.90162e-14	0.00147975	0.00593625	7.92914e-08	1.4463e-07	23.47
L0012	ncsl2_h2-0.001_rg0.5	8	high	2	1	[4]	4	1	True	4.0	0.456769	0.2283845	0.456769	0.987683	0.987683	True		1.39449e-17	0.00205828	0.000325322	0.00438896	0.00808413	4.38683e-06	15.45
L0012	ncsl2_h2-0.001_rg0.5	9	high	2	1	[2]	2	1	True	2.0	0.669579	0.3347895000000973	0.669579	0.962853	0.962853	True		9.62914e-07	0.000193582	9.75021e-05	0.00323209	0.00056542	9.75459e-06	13.3
L0012	ncsl2_h2-0.001_rg0.7	0	high	2	1	[62]	62	1	True	62.0	0.0135912	0.0067956	0.0513086	0.987024	0.987024	True		7.53382e-08	2.73563e-12	0.000234316	0.0013135	1.18896e-06	0.00206622	34.5
L0012	ncsl2_h2-0.001_rg0.7	1	high	2	2	[13, 32]	45	2	True	13.0	0.104529	0.07785235	0.154341	0.9097295	0.828622	True		2.09205e-07	7.38552e-10	0.000242928	0.0011798	2.91111e-05	0.000947164	10.98
L0012	ncsl2_h2-0.001_rg0.7	2	high	2	1	[1]	1	1	True	1.0	0.999999	0.4999995000000005	0.999999	1.0	1.0	True		0.000814732	9.05256e-09	0.00015083	0.00123572	4.01447e-05	8.45902e-06	15.04
L0012	ncsl2_h2-0.001_rg0.7	3	high	2	1	[14]	14	0	False		0.00435508	0.0021837878	0.51144	0.986705	0.986705	True		9.48005e-06	5.8568e-06	1.81362e-06	0.000652708	3.80139e-06	7.7362e-07	23.15
L0012	ncsl2_h2-0.001_rg0.7	4	high	2	1	[1]	1	1	True	1.0	1.0	0.5	1.0	1.0	1.0	True		0.000682533	4.5558299999999996e-20	0.00109426	0.00178557	0.00367312	9.49068e-05	24.22
L0012	ncsl2_h2-0.001_rg0.7	5	high	2	1	[3]	3	1	True	3.0	0.565298	0.2826490431245	0.565298	0.97144	0.97144	True		0.00173577	3.40354e-06	0.00152265	0.00248056	0.00223149	4.51147e-06	15.52
L0012	ncsl2_h2-0.001_rg0.7	6	high	2	2	[19, 35]	54	2	True	19.0	0.0757415	0.04521165	0.142947	0.938503	0.907257	True		4.26494e-16	9.912e-13	0.000663214	0.000307269	4.02367e-05	0.000710967	16.7
L0012	ncsl2_h2-0.001_rg0.7	7	high	2	1	[10]	10	1	True	10.0	0.121648	0.060824	0.145437	0.990333	0.990333	True		4.00302e-06	1.34192e-05	2.92983e-05	0.00440485	0.000332839	3.02638e-07	16.67
L0012	ncsl2_h2-0.001_rg0.7	8	high	2	1	[1]	1	0	False		3.29853e-05	1.6492650536204997e-05	0.999215	1.0	1.0	True		3.34551e-05	2.90823e-13	0.00374415	0.000941667	1.83791e-05	1.5017e-05	30.17
L0012	ncsl2_h2-0.001_rg0.7	9	high	2	1	[3]	3	1	True	3.0	0.1852	0.0926000000002121	0.726628	0.977536	0.977536	True		2.3843e-07	0.000671151	0.000467159	0.00354654	2.70018e-05	7.93067e-05	31.43
